,atclNo,cortarNo,lat,lng,atclNm,atclStatCd,rletTpNm,rletTpCd,tradTpNm,tradTpCd,flrInfo,prc,rentPrc,spc1,spc2,direction,atclFetrDesc,tagList,repImgUrl,repImgThumb
16,2234220145,1141011000,37.561684,126.950527,힐스테이트신촌,R0,아파트,A01,전세,B1,9/14,67500,0,88,59,남서향,"남향,신축2년차,풀에어컨,중문,탄성코트,11월초입주가능,상태좋은전세","['4년이내', '융자금없는', '대단지']",/20221001_39/land_naver_166461942270544hRu_JPEG/1626840250176061.jpg,f130_98
17,2234221326,1141011100,37.588992,126.94752,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,6/18,70000,0,112,84,남동향,"신축 첫 입주,로얄동,홍제역가까운동,판상형,시스템에어컨옵션","['2년이내', '융자금없는', '역세권', '대단지']",,
18,2234218783,1141011000,37.558164,126.953426,e편한세상신촌,R0,아파트,A01,매매,A1,9/24,150000,0,81,59,동향,"실입주가능,전세놓고투자가능,에어컨2,풀옵션,3월입주협의","['10년이내', '역세권', '대단지']",/20221001_118/land_naver_1664611648639HVI6R_JPEG/1631693256507787.jpg,f130_98
19,2234222318,1141011100,37.590152,126.949621,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,8/8,56000,0,84,59,남향,"탑층,신축,시스템에어컨,인덕션","['2년이내', '융자금없는', '대단지']",/20221001_36/land_naver_1664612972935O9A9D_JPEG/temp_reg_image_1.jpg,f130_98
0,2234214936,1141011100,37.58488,126.946791,홍제센트럴아이파크,R0,아파트,A01,매매,A1,7/17,135000,0,113,84,남동향,"광화문10분대,신축급 남동향,시스템에어컨4대,안산숲공기","['4년이내', '역세권', '화장실두개']",/20221001_159/land_naver_1664610394165AoDh7_JPEG/temp_reg_image_2.jpg,f130_98
1,2234200810,1141011000,37.562588,126.950151,힐스테이트신촌,R0,아파트,A01,전세,B1,1/10,93000,0,115,84,동향,"도시인의 로망 넓은테라스 아파트, 행복한 육아","['4년이내', '융자금없는', '테라스']",/20221001_48/land_naver_1664616122729XyIwN_JPEG/1655454759624028.jpg,f130_98
2,2234197630,1141012000,37.57143,126.915772,DMC금호리첸시아,R0,아파트,A01,전세,B1,16/29,69000,0,114,84,남서향,"34 신규입주아파트,시스템에어컨,확장,김치냉장고,옵션좋은조합물건","['2년이내', '융자금없는', '역세권', '화장실두개']",,
3,2234203046,1141011000,37.560011,126.952472,신촌푸르지오,R0,아파트,A01,매매,A1,9/20,165000,0,114,84,남동향,"해피전,속 입주매매 초입동 채광좋고 거실넓은세대","['10년이내', '화장실두개', '방세개']",/20221001_51/land_naver_16646064685898KuzW_JPEG/temp_reg_image_1.jpg,f130_98
4,2234217974,1141011100,37.57834,126.9512,홍제삼성래미안,R0,아파트,A01,전세,B1,7/15,40000,0,82,60,북서향,급전세. 신혼부부환영. 입주는 협의,"['25년이내', '융자금없는', '방두개', '화장실한개']",,
5,2234213000,1141011100,37.590152,126.949621,홍제역해링턴플레이스,R0,아파트,A01,월세,B2,4/8,35000,120,84,59,남서향,정성가득 풀에어컨 중문 줄눈시공 인기만점 판상형 첫 입주,"['2년이내', '융자금없는', '대단지']",/20221001_230/land_naver_16646096434510uvv8_JPEG/temp_reg_image_2.jpg,f130_98
6,2234218101,1141011100,37.58787,126.94888,홍제원현대(홍제원힐스테이트),R0,아파트,A01,매매,A1,2/18,82000,0,82,59,남서향,로얄동  일부수리 주인거주,"['25년이내', '방세개', '화장실한개', '세대당1대']",,
7,2234205746,1141011100,37.590078,126.94555,홍일,R0,아파트,A01,전세,B1,5/6,17000,0,66,66,남서향,홍제역초역세권 평지 방3 화1 하시입주,"['25년이상', '융자금없는', '역세권', '방세개']",,
8,2234218166,1141011000,37.560397,126.950542,힐스테이트신촌,R0,아파트,A01,매매,A1,5/12,115000,0,88,59,남향,"대단지신축 최저가.조합원옵션,풀에어컨,조용하고 환상적인 이대숲뷰","['4년이내', '대단지', '방세개']",/20221001_63/land_naver_1664611525766vxsog_JPEG/temp_reg_image_10.jpg,f130_98
9,2234216469,1141011100,37.58714,126.950258,홍제원현대(홍제원힐스테이트),R0,아파트,A01,전세,B1,2/18,50000,0,107,84,남향,역세권.편리한초입동.집상태깨끗.채광굿.,"['25년이내', '융자금없는', '방세개', '화장실두개']",,
10,2234216941,1141011000,37.562588,126.950151,힐스테이트신촌,R0,아파트,A01,매매,A1,1/10,170000,0,115,84,동향,"귀한테라스급매, 넓은 테라스에서 행복한 육아,풀옵션","['4년이내', '테라스', '대단지']",/20221001_213/land_naver_1664618822531QGtRq_JPEG/1655454759624028.jpg,f130_98
11,2234214626,1141011100,37.58488,126.946791,홍제센트럴아이파크,R0,아파트,A01,월세,B2,7/17,10000,190,113,84,남동향,"광화문10분대,2019년식,풀옵션,남동향,출퇴근굿,안산숲공기","['4년이내', '역세권', '화장실두개']",/20221001_235/land_naver_1664610215761C9EXL_JPEG/temp_reg_image_10.jpg,f130_98
12,2234200343,1141011000,37.560961,126.950835,힐스테이트신촌,R0,아파트,A01,전세,B1,9/14,85000,0,117,84,남동향,"탁트인 남동향,다양한수납장,에어컨5, 최상의상태입니다.","['4년이내', '융자금없는', '대단지']",/20221001_42/land_naver_1664606643915Wd9IG_JPEG/temp_reg_image_2.jpg,f130_98
13,2234210541,1141011100,37.59188,126.94925,문화촌현대,R0,아파트,A01,매매,A1,18/20,72000,0,85,59,동향,입주가능한 급매물.샤시포함내부올수리.인왕산 멋진 산조망,"['25년이내', '올수리', '급매']",/20221001_291/land_naver_1664608865373fKPox_JPEG/KakaoTalk_20220719_165341650_02.jpg,f130_98
14,2234208602,1141011100,37.58488,126.946791,홍제센트럴아이파크,R0,아파트,A01,매매,A1,2/17,135000,0,113,84,남서향,주출입구 로얄동 피로티 위 조합옵션,"['4년이내', '역세권', '필로티', '방세개']",,
15,2234198037,1141011100,37.586052,126.951519,인왕산현대(인왕산힐스테이트),R0,아파트,A01,월세,B2,4/18,20000,100,107,84,남서향,32  내부올수리  해드립니다. 주차편리하고 조용한동이예요,"['25년이내', '융자금없는', '올수리', '방세개']",,
16,2234214236,1141011100,37.58488,126.946791,홍제센트럴아이파크,R0,아파트,A01,단기임대,B3,7/17,5000,230,113,84,남동향,"단기,광화문10분대,2019년식,풀옵션,남동향,출퇴근굿,안산숲공기","['4년이내', '역세권', '화장실두개']",/20221001_187/land_naver_1664610086349Ol023_JPEG/temp_reg_image_10.jpg,f130_98
17,2234215007,1141011100,37.589687,126.948514,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,18/20,65000,0,84,59,남동향,홍제 해링턴플레이스 신축 첫입주 탁틔인뷰 판상형 시스템에어컨 5대 확장형,"['2년이내', '융자금없는', '역세권']",/20221001_254/land_naver_1664610404081Yz9G8_JPEG/temp_reg_image_5.jpg,f130_98
18,2234218204,1141011100,37.58976,126.948786,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,5/12,60000,0,84,59,남향,남향  신혼부부 조절가,"['2년이내', '융자금없는', '역세권', '대단지']",,
19,2234203901,1141010500,37.56632,126.961779,돈의문센트레빌,R0,아파트,A01,전세,B1,10/15,70000,0,108,84,남향,"채광좋은 남향집.로얄동,층  깨끗해요","['15년이내', '융자금없는', '방세개', '화장실두개']",,
0,2234195293,1141011100,37.589661,126.946255,홍제역해링턴플레이스,R0,아파트,A01,월세,B2,5/19,50000,120,112,84,남서향,빠른입주 역세권 프리미엄단지 판상형구조 로얄동,"['2년이내', '융자금없는', '역세권']",/20221001_182/land_naver_1664605383112wvWBC_JPEG/temp_reg_image_2.jpg,f130_98
1,2234182029,1141011000,37.559798,126.950755,두산,R0,아파트,A01,전세,B1,18/18,43000,0,82,59,남향,"추천V 착한전세,집상태깨끗,로얄동,층간소음걱정없는","['25년이내', '융자금없는', '화장실한개']",/20221001_299/land_naver_1664600222951wri1d_JPEG/temp_reg_image_1.jpg,f130_98
2,2234197244,1141012000,37.570971,126.916118,DMC금호리첸시아,R0,아파트,A01,전세,B1,12/29,68000,0,114,84,남서향,"34 확트인 전망,시스템에어컨5대,쿡탑,붙박이장,중문","['2년이내', '융자금없는', '역세권', '화장실두개']",,
3,2234186087,1141011000,37.5596,126.953614,신촌푸르지오,R0,아파트,A01,전세,B1,2/14,120000,0,146,109,남서향,지인의집 방4화2 풀에어컨 필로티2층 인테리어 잘 된 집,"['10년이내', '융자금없는', '역세권']",/20221001_34/land_naver_1664601432326oyIGB_JPEG/1664255330406910.jpg,f130_98
4,2234180164,1141011100,37.585266,126.947307,인왕산한신휴플러스(주상복합),R0,아파트,A01,전세,B1,3/15,60000,0,110,84,동향,에5대 붙박이장 시원한전망 7층높이 11월중순부터 협의.,"['15년이내', '융자금없는', '역세권', '방세개']",,
5,2234177788,1141011100,37.586052,126.951519,인왕산현대(인왕산힐스테이트),R0,아파트,A01,매매,A1,15/18,105000,0,107,84,남서향,32   가격조율가능 내부올수리  부엌과 작은방에서 인왕산이 바로 앞,"['25년이내', '올수리', '화장실두개', '소형평수']",,
6,2234185596,1141011000,37.559327,126.955595,e편한세상신촌,R0,아파트,A01,전세,B1,20/20,88000,0,112,84,남동향,풀에어컨 탑층 트인전망 아현5분 소음걱정없는 집,"['10년이내', '융자금없는', '역세권']",/20221001_266/land_naver_1664602573554RzfWe_JPEG/1663740391411945.jpg,f130_98
7,2234172850,1141011800,37.594648,126.941042,북한산더샵,R0,아파트,A01,매매,A1,2/17,103000,0,82,59,남서향,역세권 입주5년차 확장 및 판상형구조 시세대비저렴,"['10년이내', '방세개', '화장실두개', '세대당 1.5대이상']",,
8,2234180351,1141011800,37.598661,126.943879,홍은동원베네스트,R0,아파트,A01,전세,B1,3/12,48000,0,107,84,남동향,맑은공기 푸르름이 가득한 단지.내부신축급.,"['15년이내', '융자금적은', '방세개', '화장실두개']",,
9,2234186572,1141011800,37.598433,126.945208,북한산두산위브,R0,아파트,A01,매매,A1,10/21,95000,0,107,84,남향,귀한 남향 로열층. 정성들여 예쁘게 꾸민집.,"['4년이내', '방세개', '화장실두개', '중층']",,
10,2234184721,1141011800,37.598433,126.945208,북한산두산위브,R0,아파트,A01,매매,A1,5/21,98000,0,107,84,남향,"나무숲 조망있는 남향집, 중문, 탄성코팅","['4년이내', '화장실두개', '방세개']",/20221001_217/land_naver_1664601007116lbz63_JPEG/temp_reg_image_1.jpg,f130_98
11,2234180072,1141011800,37.59688,126.945897,북한산두산위브,R0,아파트,A01,매매,A1,8/20,92000,0,78,59,동향,갭투자 강추V로얄동 로얄층V베스트 타입V주변 호재,"['4년이내', '방세개', '화장실두개']",/20221001_81/land_naver_16645995874468tflz_JPEG/src_image_1.jpg,f130_98
12,2234181863,1141011800,37.59688,126.945897,북한산두산위브,R0,아파트,A01,전세,B1,5/20,58000,0,107,84,동향,편리한 입구동. 인왕산 홍제천뷰 GOOD,"['4년이내', '융자금없는', '방세개']",/20221001_28/land_naver_1664600847245Mvit4_JPEG/%B5%CE%BB%EA%C0%A7%BA%EA_1%C2%F7_105-706%2884A%29_%C0%DB%C0%BA%B9%E6.jpg,f130_98
13,2234186836,1141011000,37.561749,126.951267,힐스테이트신촌,R0,아파트,A01,월세,B2,2/20,50000,40,74,52,남서향,에어컨3 방2 네고가능 조합원옵션 정원조망,"['4년이내', '융자금없는', '마당']",/20221001_80/land_naver_1664612823012iFKGL_JPEG/1664353349695277.jpg,f130_98
14,2234180496,1141011800,37.595784,126.940212,HDX휴팰리스,R0,아파트,A01,전세,B1,17/18,45000,0,77,58,남서향,집보러오세요V녹번역 도보7분 더블역세권V신혼 강추 저렴,"['10년이내', '융자금없는', '방세개', '화장실두개']",,
15,2234183604,1141011100,37.58992,126.948218,홍제역해링턴플레이스,R0,아파트,A01,전세,B1,1/20,70000,0,113,84,남향,"정남향의 타워형, 아이들이 스트레스 없는 곳, 전실에어컨, 방범방충망","['2년이내', '융자금없는', '역세권']",/20221001_177/land_naver_1664616663089zaQfN_JPEG/1663396026432684.jpg,f130_98
16,2234176954,1141011000,37.559327,126.955595,e편한세상신촌,R0,아파트,A01,전세,B1,20/20,88000,0,112,84,남동향,협의입주 풀에어컨 융자무 넓은 실내구조 교통편리한입지,"['10년이내', '융자금없는', '역세권']",/20221001_203/land_naver_1664598733404UkQKq_JPEG/temp_reg_image_2.jpg,f130_98
17,2234175144,1141012000,37.570971,126.916118,DMC금호리첸시아,R0,아파트,A01,전세,B1,16/29,70000,0,114,84,남동향,"34 확트인 전망,선호하는동,시스템에어컨5대,쿡탑,인덕션,안방붙박이장","['2년이내', '융자금없는', '역세권', '화장실두개']",,
18,2234182118,1141010800,37.570346,126.958542,독립문삼호,R0,아파트,A01,전세,B1,7/18,75000,0,136,114,남향,,"['25년이상', '융자금적은', '대형평수', '방네개이상']",,
19,2234192192,1141011000,37.562505,126.951562,힐스테이트신촌,R0,아파트,A01,매매,A1,3/18,125000,0,88,59,남향,"쾌적한신축,조합옵션,필로티구조로 아이키우기최적조건,네고가능","['4년이내', '대단지', '방세개']",/20221001_5/land_naver_16646047412338dOfd_JPEG/temp_reg_image_10.jpg,f130_98
0,2234171039,1141010800,37.570346,126.958542,독립문삼호,R0,아파트,A01,월세,B2,7/18,50000,70,136,114,남향,,"['25년이상', '융자금적은', '대형평수', '방네개이상']",,
1,2234159909,1141011000,37.5596,126.953614,신촌푸르지오,R0,아파트,A01,월세,B2,8/14,80000,30,114,84,서향,"o.k추천,공동가능,컨디션굿,북성초코앞,판상형구조","['10년이내', '융자금없는', '역세권']",/20221001_27/land_naver_1664597141965NEK9t_JPEG/temp_reg_image_2.jpg,f130_98
2,2234172183,1141010900,37.571604,126.958219,독립문극동,R0,아파트,A01,월세,B2,7/23,10000,200,108,84,남향,초입동 올수리된 집입니다,"['25년이내', '융자금없는', '올수리', '대단지']",,
3,2234158689,1141012000,37.574549,126.920888,남가좌현대,R0,아파트,A01,매매,A1,7/17,75000,0,86,59,남서향,"26타입. O금액좋은 추천매매, 내부 올수리된 깨끗한 집 O입주가능","['25년이내', '올수리', '대단지', '방세개']",,
4,2234159167,1141011100,37.578674,126.950705,홍제삼성래미안,R0,아파트,A01,매매,A1,6/15,112000,0,104,84,남동향,"31, 완벽올수리, 입주협의,조용한 숲세권, 초품아,3호선역세권","['25년이내', '올수리', '역세권', '방세개']",,
5,2234161908,1141011100,37.58799,126.9503,홍제원현대(홍제원힐스테이트),R0,아파트,A01,전세,B1,7/18,40000,0,82,59,남서향,역세권.수리되어깨끗함.조용한로얄동.입주협의.,"['25년이내', '융자금없는', '방세개', '화장실한개']",,
6,2234170293,1141011800,37.59669,126.9448,홍은벽산,R0,아파트,A01,매매,A1,4/15,80000,0,102,84,남향,"로얄동, 초등학교인접, 직주근접아파트","['25년이상', '대단지', '방세개', '화장실두개']",,
7,2234160760,1141010600,37.568876,126.958416,천연뜨란채,R0,아파트,A01,매매,A1,2/18,85000,0,77,57,남향,"숲세권아파트로 공기좋고 기본형 ,남향","['25년이내', '대단지', '필로티', '방세개']",,
8,2234158845,1141011000,37.55886,126.95019,두산,R0,아파트,A01,전세,B1,11/18,52000,0,82,59,동향,"조망좋음, 올수리됨, 이사일자협의가","['25년이내', '융자금적은', '올수리']",/20221001_212/land_naver_1664593924487jTcAU_JPEG/wm_638002227469060710_14657094_2022101123610.jpg,f130_98
9,2234159160,1141011000,37.562505,126.951562,힐스테이트신촌,R0,아파트,A01,월세,B2,6/18,71000,50,114,84,동향,"ok강추,거실뷰가 시원굿 풀에컨,옵션굿 정상협의입주","['4년이내', '융자금없는', '대단지']",/20221001_169/land_naver_1664598848773E7ajA_JPEG/temp_reg_image_3.jpg,f130_98
10,2234159262,1141011000,37.558572,126.955843,e편한세상신촌,R0,아파트,A01,전세,B1,23/34,80000,0,83,59,남향,"햇살가득, 개방감 컨디션 최상, 아현역 연결단지, 빠른입주가능","['10년이내', '융자금없는', '역세권', '대단지']",,
11,2234164929,1141011000,37.5596,126.953614,신촌푸르지오,R0,아파트,A01,매매,A1,2/14,195000,0,146,109,남동향,방4개 높은 피로티2층 개방감 채광 굿 네고가능,"['10년이내', '역세권', '필로티', '대형평수']",,
